entity_id,key,flowlen_m,method
cdec_BND,41.21875_-121.53125,305974.6,channel
cdec_BND,41.21875_-121.59375,304808.3,channel
cdec_BND,41.21875_-121.65625,309067.9,channel
cdec_BND,41.21875_-121.71875,318989.6,channel
cdec_BND,41.21875_-121.78125,228378.2,channel
cdec_BND,41.21875_-121.84375,225736.2,channel
cdec_BND,41.21875_-121.90625,210235.7,channel
cdec_BND,41.21875_-121.96875,200384.5,channel
cdec_BND,41.21875_-122.03125,183285.5,channel
cdec_BND,41.21875_-122.09375,182698.0,channel
cdec_BND,41.21875_-122.15625,174526.3,channel
cdec_BND,41.21875_-122.21875,180445.0,channel
cdec_BND,41.21875_-122.28125,177721.5,channel
cdec_BND,41.21875_-122.34375,180444.4,channel
cdec_BND,41.21875_-122.40625,208725.4,channel
cdec_BND,41.21875_-122.46875,210618.2,channel
cdec_BND,41.21875_-122.53125,247922.8,fallback
cdec_BND,41.28125_-120.15625,469724.7,fallback
cdec_BND,41.28125_-120.21875,518331.4,channel
cdec_BND,41.28125_-120.28125,510049.5,channel
cdec_BND,41.28125_-120.34375,492636.8,channel
cdec_BND,41.28125_-120.40625,490610.1,channel
cdec_BND,41.28125_-120.46875,483399.8,channel
cdec_BND,41.28125_-120.53125,472625.2,channel
cdec_BND,41.28125_-120.59375,476277.3,channel
cdec_BND,41.28125_-120.65625,487395.4,channel
cdec_BND,41.28125_-120.71875,494157.9,channel
cdec_BND,41.28125_-120.78125,437156.4,channel
cdec_BND,41.28125_-120.84375,366655.1,channel
cdec_BND,41.28125_-120.90625,359426.6,channel
cdec_BND,41.28125_-120.96875,358621.9,channel
cdec_BND,41.28125_-121.03125,366295.0,channel
cdec_BND,41.28125_-121.09375,352431.7,channel
cdec_BND,41.28125_-121.15625,346052.2,channel
cdec_BND,41.28125_-121.21875,340894.8,channel
cdec_BND,41.28125_-121.28125,350517.7,channel
cdec_BND,41.28125_-121.34375,358234.2,channel
cdec_BND,41.28125_-121.40625,346906.1,channel
cdec_BND,41.28125_-121.46875,346705.4,channel
cdec_BND,41.28125_-121.53125,314750.8,channel
cdec_BND,41.28125_-121.59375,317693.5,channel
cdec_BND,41.28125_-121.65625,319413.2,channel
cdec_BND,41.28125_-121.71875,323040.8,channel
cdec_BND,41.28125_-121.78125,227898.9,channel
cdec_BND,41.28125_-121.84375,219345.6,channel
cdec_BND,41.28125_-121.90625,212027.5,channel
cdec_BND,41.28125_-121.96875,208041.6,channel
cdec_BND,41.28125_-122.03125,194100.3,channel
cdec_BND,41.28125_-122.09375,192346.9,channel
cdec_BND,41.28125_-122.15625,183463.0,channel
cdec_BND,41.28125_-122.21875,198022.2,channel
cdec_BND,41.28125_-122.28125,187772.4,channel
cdec_BND,41.28125_-122.34375,193080.7,channel
cdec_BND,41.28125_-122.40625,201278.8,channel
cdec_BND,41.28125_-122.46875,208549.9,channel
cdec_BND,41.28125_-122.53125,263400.5,fallback
cdec_BND,41.34375_-120.21875,523326.6,channel
cdec_BND,41.34375_-120.28125,477109.5,channel
cdec_BND,41.34375_-120.34375,486174.4,channel
cdec_BND,41.34375_-120.40625,482839.9,channel
cdec_BND,41.34375_-120.46875,469051.7,channel
cdec_BND,41.34375_-120.53125,463145.3,channel
cdec_BND,41.34375_-120.59375,435943.1,channel
cdec_BND,41.34375_-120.65625,430060.3,channel
cdec_BND,41.34375_-120.71875,427343.6,channel
cdec_BND,41.34375_-120.78125,415036.1,channel
cdec_BND,41.34375_-120.84375,401493.6,channel
cdec_BND,41.34375_-120.90625,368786.1,channel
cdec_BND,41.34375_-120.96875,376396.2,channel
cdec_BND,41.34375_-121.03125,368899.3,channel
cdec_BND,41.34375_-121.09375,361711.3,channel
cdec_BND,41.34375_-121.15625,355666.5,channel
cdec_BND,41.34375_-121.21875,362957.5,channel
cdec_BND,41.34375_-121.28125,354248.5,channel
cdec_BND,41.34375_-121.34375,359300.0,channel
cdec_BND,41.34375_-121.40625,348123.0,channel
cdec_BND,41.34375_-121.46875,337446.1,channel
cdec_BND,41.34375_-121.53125,327926.1,channel
cdec_BND,41.34375_-121.59375,324558.8,channel
cdec_BND,41.34375_-121.65625,329205.2,channel
cdec_BND,41.34375_-121.71875,333822.0,channel
cdec_BND,41.34375_-121.78125,349285.4,channel
cdec_BND,41.34375_-121.84375,229154.6,channel
cdec_BND,41.34375_-121.90625,219270.7,channel
cdec_BND,41.34375_-121.96875,220699.0,channel
cdec_BND,41.34375_-122.03125,232781.9,channel
cdec_BND,41.34375_-122.09375,203963.2,channel
cdec_BND,41.34375_-122.15625,192536.6,channel
cdec_BND,41.34375_-122.21875,208729.8,channel
cdec_BND,41.34375_-122.28125,201909.0,channel
cdec_BND,41.34375_-122.34375,202627.6,channel
cdec_BND,41.34375_-122.40625,209399.2,channel
cdec_BND,41.34375_-122.46875,276275.3,fallback
cdec_BND,41.40625_-120.21875,487828.8,channel
cdec_BND,41.40625_-120.28125,475457.6,channel
cdec_BND,41.40625_-120.34375,467809.4,channel
cdec_BND,41.40625_-120.40625,476455.8,channel
cdec_BND,41.40625_-120.46875,475652.9,channel
cdec_BND,41.40625_-120.53125,451854.4,channel
cdec_BND,41.40625_-120.59375,457981.7,channel
cdec_BND,41.40625_-120.65625,425236.3,channel
cdec_BND,41.40625_-120.71875,416986.6,channel
cdec_BND,41.40625_-120.78125,408783.7,channel
cdec_BND,41.40625_-120.84375,399177.4,channel
cdec_BND,41.40625_-120.90625,390464.9,channel
cdec_BND,41.40625_-120.96875,382940.0,channel
cdec_BND,41.40625_-121.03125,374102.7,channel
cdec_BND,41.40625_-121.09375,392384.5,channel
cdec_BND,41.40625_-121.15625,374760.1,channel
cdec_BND,41.40625_-121.21875,367249.8,channel
cdec_BND,41.40625_-121.28125,365789.6,channel
cdec_BND,41.40625_-121.34375,372131.0,channel
cdec_BND,41.40625_-121.40625,356026.9,center
cdec_BND,41.40625_-121.46875,344709.7,channel
cdec_BND,41.40625_-121.53125,356163.2,channel
cdec_BND,41.40625_-121.59375,336456.9,channel
cdec_BND,41.40625_-121.65625,332483.8,channel
cdec_BND,41.40625_-121.71875,346051.1,channel
cdec_BND,41.40625_-121.78125,351137.8,channel
cdec_BND,41.40625_-121.84375,239812.0,channel
cdec_BND,41.40625_-121.90625,230341.7,channel
cdec_BND,41.40625_-121.96875,230071.5,channel
cdec_BND,41.40625_-122.03125,233476.6,channel
cdec_BND,41.40625_-122.09375,241589.1,channel
cdec_BND,41.40625_-122.15625,213806.7,channel
cdec_BND,41.40625_-122.21875,213073.1,channel
cdec_BND,41.40625_-122.28125,287408.1,fallback
cdec_BND,41.40625_-122.34375,288442.1,fallback
cdec_BND,41.40625_-122.40625,289981.0,fallback
cdec_BND,41.46875_-120.21875,487469.0,fallback
cdec_BND,41.46875_-120.28125,478993.8,channel
cdec_BND,41.46875_-120.34375,471780.9,channel
cdec_BND,41.46875_-120.40625,464128.8,channel
cdec_BND,41.46875_-120.46875,453162.7,channel
cdec_BND,41.46875_-120.53125,445658.7,channel
cdec_BND,41.46875_-120.59375,435685.8,channel
cdec_BND,41.46875_-120.65625,428845.1,channel
cdec_BND,41.46875_-120.71875,420235.0,channel
cdec_BND,41.46875_-120.78125,417109.9,channel
cdec_BND,41.46875_-120.84375,399686.7,channel
cdec_BND,41.46875_-120.90625,408072.9,channel
cdec_BND,41.46875_-120.96875,410563.8,channel
cdec_BND,41.46875_-121.03125,387631.7,channel
cdec_BND,41.46875_-121.09375,393680.3,channel
cdec_BND,41.46875_-121.15625,362923.0,fallback
cdec_BND,41.46875_-121.21875,378222.3,channel
cdec_BND,41.46875_-121.28125,350138.1,fallback
cdec_BND,41.46875_-121.34375,344209.4,fallback
cdec_BND,41.46875_-121.40625,338611.9,fallback
cdec_BND,41.46875_-121.46875,333362.3,fallback
cdec_BND,41.46875_-121.53125,353378.8,channel
cdec_BND,41.46875_-121.59375,344907.8,channel
cdec_BND,41.46875_-121.65625,343945.0,channel
cdec_BND,41.46875_-121.71875,347810.7,channel
cdec_BND,41.46875_-121.78125,359040.2,channel
cdec_BND,41.46875_-121.84375,245367.1,channel
cdec_BND,41.46875_-121.90625,241555.7,channel
cdec_BND,41.46875_-121.96875,305793.7,fallback
cdec_BND,41.46875_-122.03125,304355.6,fallback
cdec_BND,41.46875_-122.09375,246458.6,channel
cdec_BND,41.53125_-120.28125,482065.9,channel
cdec_BND,41.53125_-120.34375,476494.0,channel
cdec_BND,41.53125_-120.40625,462624.7,channel
cdec_BND,41.53125_-120.46875,454149.7,channel
cdec_BND,41.53125_-120.53125,443451.2,channel
cdec_BND,41.53125_-120.59375,439495.2,channel
cdec_BND,41.53125_-120.65625,441370.1,channel
cdec_BND,41.53125_-120.71875,428805.2,channel
cdec_BND,41.53125_-120.78125,425574.2,channel
cdec_BND,41.53125_-120.84375,427293.3,channel
cdec_BND,41.53125_-120.90625,411327.6,channel
cdec_BND,41.53125_-120.96875,415668.8,channel
cdec_BND,41.53125_-121.03125,396473.5,channel
cdec_BND,41.53125_-121.09375,382947.6,fallback
cdec_BND,41.53125_-121.15625,376369.2,fallback
cdec_BND,41.53125_-121.21875,370071.4,fallback
cdec_BND,41.53125_-121.28125,364068.8,fallback
cdec_BND,41.53125_-121.34375,358376.2,fallback
cdec_BND,41.53125_-121.40625,353008.6,fallback
cdec_BND,41.53125_-121.46875,347981.1,fallback
cdec_BND,41.53125_-121.53125,357035.1,channel
cdec_BND,41.53125_-121.59375,354373.9,channel
cdec_BND,41.53125_-121.65625,354506.3,channel
cdec_BND,41.53125_-121.71875,358241.4,channel
cdec_BND,41.53125_-121.78125,379004.1,channel
cdec_BND,41.53125_-121.84375,374439.1,channel
cdec_BND,41.53125_-121.90625,323508.8,fallback
cdec_BND,41.59375_-120.28125,481935.0,channel
cdec_BND,41.59375_-120.34375,474937.1,channel
cdec_BND,41.59375_-120.40625,466266.3,channel
cdec_BND,41.59375_-120.46875,464144.9,channel
cdec_BND,41.59375_-120.53125,460412.4,channel
cdec_BND,41.59375_-120.59375,450437.5,channel
cdec_BND,41.59375_-120.65625,454907.1,channel
cdec_BND,41.59375_-120.71875,463607.6,channel
cdec_BND,41.59375_-120.78125,435431.0,channel
cdec_BND,41.59375_-120.84375,424263.9,fallback
cdec_BND,41.59375_-120.90625,416934.1,fallback
cdec_BND,41.59375_-120.96875,407409.1,channel
cdec_BND,41.59375_-121.03125,402969.1,fallback
cdec_BND,41.59375_-121.28125,378167.5,fallback
cdec_BND,41.59375_-121.34375,372695.6,fallback
cdec_BND,41.59375_-121.40625,367542.1,fallback
cdec_BND,41.59375_-121.46875,362720.8,fallback
cdec_BND,41.59375_-121.53125,364207.3,channel
cdec_BND,41.59375_-121.59375,364338.4,channel
cdec_BND,41.59375_-121.65625,350381.3,fallback
cdec_BND,41.59375_-121.71875,347018.4,fallback
cdec_BND,41.65625_-120.28125,509503.3,fallback
cdec_BND,41.65625_-120.34375,480902.9,channel
cdec_BND,41.65625_-120.40625,472428.2,channel
cdec_BND,41.65625_-120.46875,478871.8,channel
cdec_BND,41.65625_-120.53125,462245.1,channel
cdec_BND,41.65625_-120.59375,475045.2,channel
cdec_BND,41.65625_-120.65625,462224.1,channel
cdec_BND,41.65625_-120.71875,473058.3,channel
cdec_BND,41.65625_-120.78125,444106.4,channel
cdec_BND,41.65625_-120.84375,436971.4,fallback
cdec_BND,41.65625_-121.28125,392416.0,fallback
cdec_BND,41.71875_-120.28125,511502.1,channel
cdec_BND,41.71875_-120.34375,504278.0,channel
cdec_BND,41.71875_-120.40625,494295.7,channel
cdec_BND,41.71875_-120.46875,482085.4,channel
cdec_BND,41.71875_-120.53125,472586.9,channel
cdec_BND,41.71875_-120.59375,478408.9,channel
cdec_BND,41.71875_-120.65625,472634.2,channel
cdec_BND,41.71875_-120.71875,474444.8,channel
cdec_BND,41.71875_-120.78125,457001.6,fallback
cdec_BND,41.78125_-120.53125,499367.7,channel
cdec_BND,41.78125_-120.59375,485150.0,channel
cdec_BND,41.78125_-120.65625,482202.6,channel
cdec_BND,41.78125_-120.71875,477024.8,fallback
cdec_BND,41.84375_-120.53125,504342.2,channel
cdec_BND,41.84375_-120.59375,504343.7,fallback
cdec_CLE,40.78125_-122.65625,11177.8,fallback
cdec_CLE,40.78125_-122.71875,1746.5,channel
cdec_CLE,40.78125_-122.78125,3242.8,fallback
cdec_CLE,40.78125_-122.84375,8645.6,fallback
cdec_CLE,40.84375_-122.65625,14729.6,channel
cdec_CLE,40.84375_-122.71875,5887.7,channel
cdec_CLE,40.84375_-122.78125,1382.7,channel
cdec_CLE,40.84375_-122.84375,8114.5,channel
cdec_CLE,40.84375_-122.90625,14551.8,channel
cdec_CLE,40.84375_-122.96875,22158.7,channel
cdec_CLE,40.90625_-122.59375,22279.9,fallback
cdec_CLE,40.90625_-122.65625,15376.2,channel
cdec_CLE,40.90625_-122.71875,11626.3,channel
cdec_CLE,40.90625_-122.78125,10802.8,channel
cdec_CLE,40.90625_-122.84375,20382.0,channel
cdec_CLE,40.90625_-122.90625,20319.7,channel
cdec_CLE,40.90625_-122.96875,23625.0,channel
cdec_CLE,40.90625_-123.03125,30743.5,fallback
cdec_CLE,40.96875_-122.53125,32612.2,fallback
cdec_CLE,40.96875_-122.59375,30138.8,channel
cdec_CLE,40.96875_-122.65625,20411.0,channel
cdec_CLE,40.96875_-122.71875,19970.6,channel
cdec_CLE,40.96875_-122.78125,35838.8,channel
cdec_CLE,40.96875_-122.84375,44213.2,channel
cdec_CLE,40.96875_-122.90625,34214.1,channel
cdec_CLE,40.96875_-122.96875,29736.9,channel
cdec_CLE,40.96875_-123.03125,35397.9,fallback
cdec_CLE,41.03125_-122.53125,41517.5,center
cdec_CLE,41.03125_-122.59375,30277.9,channel
cdec_CLE,41.03125_-122.65625,27720.9,channel
cdec_CLE,41.03125_-122.71875,30571.1,channel
cdec_CLE,41.03125_-122.78125,37476.5,channel
cdec_CLE,41.03125_-122.84375,47734.2,channel
cdec_CLE,41.03125_-122.90625,34217.5,fallback
cdec_CLE,41.03125_-122.96875,39358.4,channel
cdec_CLE,41.03125_-123.03125,41256.5,fallback
cdec_CLE,41.09375_-122.46875,56203.0,channel
cdec_CLE,41.09375_-122.53125,49075.2,channel
cdec_CLE,41.09375_-122.59375,39873.8,channel
cdec_CLE,41.09375_-122.65625,44866.4,channel
cdec_CLE,41.09375_-122.71875,35787.3,channel
cdec_CLE,41.09375_-122.78125,44050.6,channel
cdec_CLE,41.09375_-122.84375,52259.9,channel
cdec_CLE,41.09375_-122.90625,58955.4,channel
cdec_CLE,41.09375_-122.96875,72935.5,center
cdec_CLE,41.15625_-122.46875,56187.6,channel
cdec_CLE,41.15625_-122.53125,51853.1,channel
cdec_CLE,41.15625_-122.59375,50644.2,channel
cdec_CLE,41.15625_-122.65625,48124.8,channel
cdec_CLE,41.15625_-122.71875,45457.2,channel
cdec_CLE,41.15625_-122.78125,53674.8,channel
cdec_CLE,41.15625_-122.84375,55672.9,channel
cdec_CLE,41.15625_-122.90625,63737.2,channel
cdec_CLE,41.15625_-122.96875,52140.7,fallback
cdec_CLE,41.21875_-122.46875,63611.8,fallback
cdec_CLE,41.21875_-122.53125,62305.4,channel
cdec_CLE,41.21875_-122.59375,59585.0,channel
cdec_CLE,41.21875_-122.65625,55473.9,channel
cdec_CLE,41.21875_-122.71875,66461.9,channel
cdec_CLE,41.21875_-122.78125,61069.0,channel
cdec_CLE,41.21875_-122.84375,56770.4,fallback
cdec_CLE,41.21875_-122.90625,58026.9,fallback
cdec_CLE,41.28125_-122.46875,71136.5,fallback
cdec_CLE,41.28125_-122.53125,76321.8,channel
cdec_CLE,41.28125_-122.59375,66581.8,channel
cdec_CLE,41.28125_-122.65625,64263.8,channel
cdec_CLE,41.28125_-122.71875,64733.9,fallback
cdec_CLE,41.34375_-122.46875,78839.1,fallback
cdec_CLE,41.34375_-122.53125,76522.6,channel
cdec_CLE,41.34375_-122.59375,74970.0,fallback
cdec_CLE,41.34375_-122.65625,73779.1,fallback
cdec_CSN,38.46875_-120.53125,68526.7,fallback
cdec_CSN,38.46875_-120.59375,60226.0,fallback
cdec_CSN,38.46875_-120.65625,51935.0,fallback
cdec_CSN,38.46875_-120.78125,35408.6,fallback
cdec_CSN,38.46875_-120.84375,27207.0,fallback
cdec_CSN,38.46875_-120.90625,15966.8,channel
cdec_CSN,38.46875_-120.96875,6522.9,channel
cdec_CSN,38.46875_-121.03125,5688.9,fallback
cdec_CSN,38.53125_-120.28125,101721.5,fallback
cdec_CSN,38.53125_-120.34375,93406.5,fallback
cdec_CSN,38.53125_-120.40625,86817.8,channel
cdec_CSN,38.53125_-120.46875,78184.4,channel
cdec_CSN,38.53125_-120.53125,73839.0,channel
cdec_CSN,38.53125_-120.59375,58413.2,channel
cdec_CSN,38.53125_-120.65625,50887.5,channel
cdec_CSN,38.53125_-120.71875,42853.4,channel
cdec_CSN,38.53125_-120.78125,34322.1,channel
cdec_CSN,38.53125_-120.84375,23693.3,channel
cdec_CSN,38.53125_-120.90625,13368.4,channel
cdec_CSN,38.53125_-120.96875,5518.6,channel
cdec_CSN,38.53125_-121.03125,7098.3,center
cdec_CSN,38.59375_-120.21875,111004.2,fallback
cdec_CSN,38.59375_-120.28125,98076.2,channel
cdec_CSN,38.59375_-120.34375,91027.4,channel
cdec_CSN,38.59375_-120.40625,84570.0,channel
cdec_CSN,38.59375_-120.46875,76991.1,channel
cdec_CSN,38.59375_-120.53125,68938.1,channel
cdec_CSN,38.59375_-120.59375,60639.6,channel
cdec_CSN,38.59375_-120.65625,54460.2,channel
cdec_CSN,38.59375_-120.71875,46090.5,channel
cdec_CSN,38.59375_-120.78125,41205.0,channel
cdec_CSN,38.59375_-120.84375,30335.6,channel
cdec_CSN,38.59375_-120.90625,18385.7,channel
cdec_CSN,38.59375_-120.96875,18730.5,fallback
cdec_CSN,38.59375_-121.03125,15932.5,fallback
cdec_CSN,38.65625_-120.21875,112968.8,fallback
cdec_CSN,38.65625_-120.28125,113969.7,center
cdec_CSN,38.65625_-120.34375,100788.7,channel
cdec_CSN,38.65625_-120.40625,93682.2,channel
cdec_CSN,38.65625_-120.46875,85665.9,channel
cdec_CSN,38.65625_-120.53125,76467.0,channel
cdec_CSN,38.65625_-120.59375,67915.3,channel
cdec_CSN,38.65625_-120.65625,59993.4,channel
cdec_CSN,38.65625_-120.71875,51270.1,channel
cdec_CSN,38.65625_-120.78125,46664.2,channel
cdec_CSN,38.65625_-120.84375,42466.8,channel
cdec_CSN,38.65625_-120.90625,27237.4,channel
cdec_CSN,38.65625_-120.96875,28306.7,fallback
cdec_CSN,38.71875_-120.34375,100267.9,fallback
cdec_CSN,38.71875_-120.40625,95984.4,center
cdec_CSN,38.71875_-120.46875,86878.4,channel
cdec_CSN,38.71875_-120.53125,75950.5,channel
cdec_CSN,38.71875_-120.59375,71705.7,channel
cdec_CSN,38.71875_-120.65625,63537.6,fallback
cdec_CSN,38.71875_-120.71875,56996.8,fallback
cdec_CSN,38.71875_-120.78125,50976.1,fallback
cdec_CSN,38.71875_-120.84375,45681.5,fallback
cdec_CSN,38.78125_-120.46875,90169.3,fallback
cdec_CSN,38.78125_-120.53125,83236.0,fallback
cdec_FOL,38.59375_-120.09375,150754.9,fallback
cdec_FOL,38.59375_-120.15625,142422.6,fallback
cdec_FOL,38.65625_-119.96875,167224.0,fallback
cdec_FOL,38.65625_-120.03125,158886.8,fallback
cdec_FOL,38.65625_-120.09375,155389.0,channel
cdec_FOL,38.65625_-120.15625,149265.2,channel
cdec_FOL,38.65625_-120.21875,147351.8,channel
cdec_FOL,38.65625_-120.28125,136970.1,channel
cdec_FOL,38.65625_-120.34375,117204.2,fallback
cdec_FOL,38.65625_-120.71875,67205.6,fallback
cdec_FOL,38.65625_-120.78125,58878.4,fallback
cdec_FOL,38.65625_-120.84375,50555.1,fallback
cdec_FOL,38.65625_-120.90625,51464.7,channel
cdec_FOL,38.65625_-120.96875,33932.1,fallback
cdec_FOL,38.65625_-121.03125,25647.5,fallback
cdec_FOL,38.65625_-121.09375,16926.1,center
cdec_FOL,38.71875_-119.96875,167706.3,fallback
cdec_FOL,38.71875_-120.03125,164065.5,channel
cdec_FOL,38.71875_-120.09375,156083.0,channel
cdec_FOL,38.71875_-120.15625,147854.8,channel
cdec_FOL,38.71875_-120.21875,138879.9,channel
cdec_FOL,38.71875_-120.28125,136436.3,channel
cdec_FOL,38.71875_-120.34375,126337.3,channel
cdec_FOL,38.71875_-120.40625,119228.5,channel
cdec_FOL,38.71875_-120.46875,101411.3,fallback
cdec_FOL,38.71875_-120.53125,93163.3,fallback
cdec_FOL,38.71875_-120.59375,84932.4,fallback
cdec_FOL,38.71875_-120.65625,72767.6,channel
cdec_FOL,38.71875_-120.71875,65607.9,channel
cdec_FOL,38.71875_-120.78125,58260.2,channel
cdec_FOL,38.71875_-120.84375,50286.9,channel
cdec_FOL,38.71875_-120.90625,42880.5,channel
cdec_FOL,38.71875_-120.96875,38588.9,channel
cdec_FOL,38.71875_-121.03125,26504.7,channel
cdec_FOL,38.71875_-121.09375,16027.4,channel
cdec_FOL,38.71875_-121.15625,9090.7,channel
cdec_FOL,38.78125_-120.03125,160626.5,fallback
cdec_FOL,38.78125_-120.09375,152354.1,channel
cdec_FOL,38.78125_-120.15625,144336.3,channel
cdec_FOL,38.78125_-120.21875,137592.3,channel
cdec_FOL,38.78125_-120.28125,130674.7,channel
cdec_FOL,38.78125_-120.34375,123527.4,channel
cdec_FOL,38.78125_-120.40625,116765.4,channel
cdec_FOL,38.78125_-120.46875,108714.4,channel
cdec_FOL,38.78125_-120.53125,101354.1,channel
cdec_FOL,38.78125_-120.59375,92119.7,channel
cdec_FOL,38.78125_-120.65625,85083.2,channel
cdec_FOL,38.78125_-120.71875,76466.2,channel
cdec_FOL,38.78125_-120.78125,64600.8,channel
cdec_FOL,38.78125_-120.84375,55769.6,channel
cdec_FOL,38.78125_-120.90625,46758.6,channel
cdec_FOL,38.78125_-120.96875,33441.7,channel
cdec_FOL,38.78125_-121.03125,24663.7,channel
cdec_FOL,38.78125_-121.09375,18524.9,channel
cdec_FOL,38.78125_-121.15625,17748.0,channel
cdec_FOL,38.84375_-120.03125,162544.7,fallback
cdec_FOL,38.84375_-120.09375,153022.9,channel
cdec_FOL,38.84375_-120.15625,156283.2,channel
cdec_FOL,38.84375_-120.21875,159174.2,channel
cdec_FOL,38.84375_-120.28125,150502.5,channel
cdec_FOL,38.84375_-120.34375,142700.5,channel
cdec_FOL,38.84375_-120.40625,125922.6,channel
cdec_FOL,38.84375_-120.46875,116991.0,channel
cdec_FOL,38.84375_-120.53125,104280.2,channel
cdec_FOL,38.84375_-120.59375,101986.1,channel
cdec_FOL,38.84375_-120.65625,89839.4,channel
cdec_FOL,38.84375_-120.71875,81773.5,channel
cdec_FOL,38.84375_-120.78125,76956.8,channel
cdec_FOL,38.84375_-120.84375,56821.5,channel
cdec_FOL,38.84375_-120.90625,45347.3,channel
cdec_FOL,38.84375_-120.96875,40443.9,channel
cdec_FOL,38.84375_-121.03125,34561.1,channel
cdec_FOL,38.84375_-121.09375,26665.4,channel
cdec_FOL,38.90625_-120.15625,182512.5,channel
cdec_FOL,38.90625_-120.21875,156526.4,channel
cdec_FOL,38.90625_-120.28125,141089.0,channel
cdec_FOL,38.90625_-120.34375,132599.0,channel
cdec_FOL,38.90625_-120.40625,129775.6,channel
cdec_FOL,38.90625_-120.46875,126195.3,channel
cdec_FOL,38.90625_-120.53125,117018.8,channel
cdec_FOL,38.90625_-120.59375,110302.8,channel
cdec_FOL,38.90625_-120.65625,105756.8,channel
