center,start,end,source,metric,value,n_basins
1938-06-30,1923-06-30,1953-05-31,vic_11obs,kge,0.7150076922517068,11
1938-06-30,1923-06-30,1953-05-31,vic_11obs,nse,0.8069173728196875,11
1938-06-30,1923-06-30,1953-05-31,vic_11obs,pbias,13.896176433416015,11
1938-06-30,1923-06-30,1953-05-31,vic_11obs,seas_mismatch,0.0722379240301742,11
1938-06-30,1923-06-30,1953-05-31,vic_9unimp,kge,0.7094102691895625,9
1938-06-30,1923-06-30,1953-05-31,vic_9unimp,nse,0.8069173728196875,9
1938-06-30,1923-06-30,1953-05-31,vic_9unimp,pbias,21.795263630434118,9
1938-06-30,1923-06-30,1953-05-31,vic_9unimp,seas_mismatch,0.0823619134291606,9
1938-07-31,1923-07-31,1953-06-30,11obs,kge,0.8703953458002087,11
1938-07-31,1923-07-31,1953-06-30,11obs,nse,0.8913282858068887,11
1938-07-31,1923-07-31,1953-06-30,11obs,pbias,0.04370087635910275,11
1938-07-31,1923-07-31,1953-06-30,11obs,seas_mismatch,0.04303300264030979,11
1938-07-31,1923-07-31,1953-06-30,9unimp,kge,0.8729858032275098,9
1938-07-31,1923-07-31,1953-06-30,9unimp,nse,0.8821000418286964,9
1938-07-31,1923-07-31,1953-06-30,9unimp,pbias,-0.3427070812223027,9
1938-07-31,1923-07-31,1953-06-30,9unimp,seas_mismatch,0.05949338024891216,9
1938-07-31,1923-07-31,1953-06-30,vic_11obs,kge,0.7156774751538673,11
1938-07-31,1923-07-31,1953-06-30,vic_11obs,nse,0.8065966044744097,11
1938-07-31,1923-07-31,1953-06-30,vic_11obs,pbias,13.964111121143391,11
1938-07-31,1923-07-31,1953-06-30,vic_11obs,seas_mismatch,0.07229242963790135,11
1938-07-31,1923-07-31,1953-06-30,vic_9unimp,kge,0.7095125881949875,9
1938-07-31,1923-07-31,1953-06-30,vic_9unimp,nse,0.8065966044744097,9
1938-07-31,1923-07-31,1953-06-30,vic_9unimp,pbias,21.79257336101152,9
1938-07-31,1923-07-31,1953-06-30,vic_9unimp,seas_mismatch,0.08239394456721794,9
1938-08-31,1923-08-31,1953-07-31,11obs,kge,0.8704132115902666,11
1938-08-31,1923-08-31,1953-07-31,11obs,nse,0.8923859100807141,11
1938-08-31,1923-08-31,1953-07-31,11obs,pbias,0.16753800234250615,11
1938-08-31,1923-08-31,1953-07-31,11obs,seas_mismatch,0.04375870869338564,11
1938-08-31,1923-08-31,1953-07-31,9unimp,kge,0.872976675498983,9
1938-08-31,1923-08-31,1953-07-31,9unimp,nse,0.8820984793479972,9
1938-08-31,1923-08-31,1953-07-31,9unimp,pbias,-0.3178954135955406,9
1938-08-31,1923-08-31,1953-07-31,9unimp,seas_mismatch,0.059508726034205664,9
1938-08-31,1923-08-31,1953-07-31,vic_11obs,kge,0.7156521910939425,11
1938-08-31,1923-08-31,1953-07-31,vic_11obs,nse,0.8066029674876921,11
1938-08-31,1923-08-31,1953-07-31,vic_11obs,pbias,14.21998326661844,11
1938-08-31,1923-08-31,1953-07-31,vic_11obs,seas_mismatch,0.0703800836144497,11
1938-08-31,1923-08-31,1953-07-31,vic_9unimp,kge,0.7095307462297358,9
1938-08-31,1923-08-31,1953-07-31,vic_9unimp,nse,0.8066029674876921,9
1938-08-31,1923-08-31,1953-07-31,vic_9unimp,pbias,22.0417062230796,9
1938-08-31,1923-08-31,1953-07-31,vic_9unimp,seas_mismatch,0.0823753225903551,9
1938-09-30,1923-09-30,1953-08-31,11obs,kge,0.8704230035498393,11
1938-09-30,1923-09-30,1953-08-31,11obs,nse,0.8929293228555067,11
1938-09-30,1923-09-30,1953-08-31,11obs,pbias,0.19412207386998903,11
1938-09-30,1923-09-30,1953-08-31,11obs,seas_mismatch,0.04391496878101434,11
1938-09-30,1923-09-30,1953-08-31,9unimp,kge,0.8729758070876414,9
1938-09-30,1923-09-30,1953-08-31,9unimp,nse,0.8820965955888056,9
1938-09-30,1923-09-30,1953-08-31,9unimp,pbias,-0.33002378571460445,9
1938-09-30,1923-09-30,1953-08-31,9unimp,seas_mismatch,0.05961228624367251,9
1938-09-30,1923-09-30,1953-08-31,vic_11obs,kge,0.7156559563092786,11
1938-09-30,1923-09-30,1953-08-31,vic_11obs,nse,0.806597359512332,11
1938-09-30,1923-09-30,1953-08-31,vic_11obs,pbias,14.26270635246602,11
1938-09-30,1923-09-30,1953-08-31,vic_11obs,seas_mismatch,0.07008579375205955,11
1938-09-30,1923-09-30,1953-08-31,vic_9unimp,kge,0.7095345986046806,9
1938-09-30,1923-09-30,1953-08-31,vic_9unimp,nse,0.806597359512332,9
1938-09-30,1923-09-30,1953-08-31,vic_9unimp,pbias,22.0247694395807,9
1938-09-30,1923-09-30,1953-08-31,vic_9unimp,seas_mismatch,0.08225357993488788,9
1938-10-31,1923-10-31,1953-09-30,11obs,kge,0.8701608548182896,11
1938-10-31,1923-10-31,1953-09-30,11obs,nse,0.8932085245882333,11
1938-10-31,1923-10-31,1953-09-30,11obs,pbias,0.16513256687063033,11
1938-10-31,1923-10-31,1953-09-30,11obs,seas_mismatch,0.04400206341491426,11
1938-10-31,1923-10-31,1953-09-30,9unimp,kge,0.8728307821367329,9
1938-10-31,1923-10-31,1953-09-30,9unimp,nse,0.8821065448184764,9
1938-10-31,1923-10-31,1953-09-30,9unimp,pbias,-0.37861035001397586,9
1938-10-31,1923-10-31,1953-09-30,9unimp,seas_mismatch,0.05968059308761641,9
1938-10-31,1923-10-31,1953-09-30,vic_11obs,kge,0.716085616258879,11
1938-10-31,1923-10-31,1953-09-30,vic_11obs,nse,0.8067626431733207,11
1938-10-31,1923-10-31,1953-09-30,vic_11obs,pbias,14.277313468434409,11
1938-10-31,1923-10-31,1953-09-30,vic_11obs,seas_mismatch,0.06999620069959575,11
1938-10-31,1923-10-31,1953-09-30,vic_9unimp,kge,0.709502365101337,9
1938-10-31,1923-10-31,1953-09-30,vic_9unimp,nse,0.8067626431733207,9
1938-10-31,1923-10-31,1953-09-30,vic_9unimp,pbias,21.984146582698994,9
1938-10-31,1923-10-31,1953-09-30,vic_9unimp,seas_mismatch,0.082134918510299,9
1938-11-30,1923-11-30,1953-10-31,11obs,kge,0.8701699551288187,11
1938-11-30,1923-11-30,1953-10-31,11obs,nse,0.8932648565428671,11
1938-11-30,1923-11-30,1953-10-31,11obs,pbias,0.18057542419290007,11
1938-11-30,1923-11-30,1953-10-31,11obs,seas_mismatch,0.04410185808882822,11
1938-11-30,1923-11-30,1953-10-31,9unimp,kge,0.8729441242707775,9
1938-11-30,1923-11-30,1953-10-31,9unimp,nse,0.8820958827103482,9
1938-11-30,1923-11-30,1953-10-31,9unimp,pbias,-0.3593668235286493,9
1938-11-30,1923-11-30,1953-10-31,9unimp,seas_mismatch,0.059811373363192165,9
1938-11-30,1923-11-30,1953-10-31,vic_11obs,kge,0.7161044541921516,11
1938-11-30,1923-11-30,1953-10-31,vic_11obs,nse,0.8067826464325281,11
1938-11-30,1923-11-30,1953-10-31,vic_11obs,pbias,14.30346285802396,11
1938-11-30,1923-11-30,1953-10-31,vic_11obs,seas_mismatch,0.06982505608414567,11
1938-11-30,1923-11-30,1953-10-31,vic_9unimp,kge,0.709481072065266,9
1938-11-30,1923-11-30,1953-10-31,vic_9unimp,nse,0.8067826464325281,9
1938-11-30,1923-11-30,1953-10-31,vic_9unimp,pbias,21.99651025860669,9
1938-11-30,1923-11-30,1953-10-31,vic_9unimp,seas_mismatch,0.08223126604789949,9
1938-12-31,1923-12-31,1953-11-30,11obs,kge,0.8704723681778574,11
1938-12-31,1923-12-31,1953-11-30,11obs,nse,0.8931653249087138,11
1938-12-31,1923-12-31,1953-11-30,11obs,pbias,0.22142694244326552,11
1938-12-31,1923-12-31,1953-11-30,11obs,seas_mismatch,0.04433580935645024,11
1938-12-31,1923-12-31,1953-11-30,9unimp,kge,0.8738341248463599,9
1938-12-31,1923-12-31,1953-11-30,9unimp,nse,0.8816724496894933,9
1938-12-31,1923-12-31,1953-11-30,9unimp,pbias,-0.295019512537036,9
1938-12-31,1923-12-31,1953-11-30,9unimp,seas_mismatch,0.05991222786422644,9
1938-12-31,1923-12-31,1953-11-30,vic_11obs,kge,0.7157779136277205,11
1938-12-31,1923-12-31,1953-11-30,vic_11obs,nse,0.8065940651344315,11
1938-12-31,1923-12-31,1953-11-30,vic_11obs,pbias,14.308390349653347,11
1938-12-31,1923-12-31,1953-11-30,vic_11obs,seas_mismatch,0.06982990944362724,11
1938-12-31,1923-12-31,1953-11-30,vic_9unimp,kge,0.7094080061250899,9
1938-12-31,1923-12-31,1953-11-30,vic_9unimp,nse,0.8065940651344315,9
1938-12-31,1923-12-31,1953-11-30,vic_9unimp,pbias,22.004626914118052,9
1938-12-31,1923-12-31,1953-11-30,vic_9unimp,seas_mismatch,0.0824695627820666,9
1939-01-31,1924-01-31,1953-12-31,11obs,kge,0.870043730720268,11
1939-01-31,1924-01-31,1953-12-31,11obs,nse,0.8931395773348859,11
1939-01-31,1924-01-31,1953-12-31,11obs,pbias,0.16324718282783235,11
1939-01-31,1924-01-31,1953-12-31,11obs,seas_mismatch,0.04395287814690059,11
1939-01-31,1924-01-31,1953-12-31,9unimp,kge,0.8736268298675637,9
1939-01-31,1924-01-31,1953-12-31,9unimp,nse,0.8816665846214423,9
1939-01-31,1924-01-31,1953-12-31,9unimp,pbias,-0.3085989353519529,9
1939-01-31,1924-01-31,1953-12-31,9unimp,seas_mismatch,0.05988826854893578,9
1939-01-31,1924-01-31,1953-12-31,vic_11obs,kge,0.7164053454859258,11
1939-01-31,1924-01-31,1953-12-31,vic_11obs,nse,0.8065017291283514,11
1939-01-31,1924-01-31,1953-12-31,vic_11obs,pbias,14.314027794220062,11
1939-01-31,1924-01-31,1953-12-31,vic_11obs,seas_mismatch,0.06978363141692434,11
1939-01-31,1924-01-31,1953-12-31,vic_9unimp,kge,0.7092579470720426,9
1939-01-31,1924-01-31,1953-12-31,vic_9unimp,nse,0.8065017291283514,9
1939-01-31,1924-01-31,1953-12-31,vic_9unimp,pbias,21.982443830558886,9
1939-01-31,1924-01-31,1953-12-31,vic_9unimp,seas_mismatch,0.08248599423391453,9
1939-02-28,1924-02-29,1954-01-31,11obs,kge,0.8665966603060209,11
1939-02-28,1924-02-29,1954-01-31,11obs,nse,0.8930252359084033,11
1939-02-28,1924-02-29,1954-01-31,11obs,pbias,0.23317052295952856,11
1939-02-28,1924-02-29,1954-01-31,11obs,seas_mismatch,0.044338227541395575,11
1939-02-28,1924-02-29,1954-01-31,9unimp,kge,0.8750368386759748,9
1939-02-28,1924-02-29,1954-01-31,9unimp,nse,0.8819202081809692,9
1939-02-28,1924-02-29,1954-01-31,9unimp,pbias,-0.314103871797486,9
1939-02-28,1924-02-29,1954-01-31,9unimp,seas_mismatch,0.06011174091751643,9
1939-02-28,1924-02-29,1954-01-31,vic_11obs,kge,0.7206683322865386,11
1939-02-28,1924-02-29,1954-01-31,vic_11obs,nse,0.8078653518599671,11
1939-02-28,1924-02-29,1954-01-31,vic_11obs,pbias,14.327203828355506,11
1939-02-28,1924-02-29,1954-01-31,vic_11obs,seas_mismatch,0.06965530156691019,11
1939-02-28,1924-02-29,1954-01-31,vic_9unimp,kge,0.7089909709248854,9
1939-02-28,1924-02-29,1954-01-31,vic_9unimp,nse,0.8078653518599671,9
1939-02-28,1924-02-29,1954-01-31,vic_9unimp,pbias,21.956957178218985,9
1939-02-28,1924-02-29,1954-01-31,vic_9unimp,seas_mismatch,0.0825837315993304,9
1939-03-31,1924-03-31,1954-02-28,11obs,kge,0.868767453030314,11
1939-03-31,1924-03-31,1954-02-28,11obs,nse,0.8928807801138745,11
1939-03-31,1924-03-31,1954-02-28,11obs,pbias,0.32895117621601483,11
1939-03-31,1924-03-31,1954-02-28,11obs,seas_mismatch,0.04391800919533355,11
1939-03-31,1924-03-31,1954-02-28,9unimp,kge,0.8767117634383307,9
1939-03-31,1924-03-31,1954-02-28,9unimp,nse,0.8827796419410668,9
1939-03-31,1924-03-31,1954-02-28,9unimp,pbias,-0.3597508896182089,9
1939-03-31,1924-03-31,1954-02-28,9unimp,seas_mismatch,0.06053091319077407,9
1939-03-31,1924-03-31,1954-02-28,vic_11obs,kge,0.7256418759404153,11
1939-03-31,1924-03-31,1954-02-28,vic_11obs,nse,0.8078456511365046,11
1939-03-31,1924-03-31,1954-02-28,vic_11obs,pbias,14.300436987026076,11
1939-03-31,1924-03-31,1954-02-28,vic_11obs,seas_mismatch,0.06955938259465201,11
1939-03-31,1924-03-31,1954-02-28,vic_9unimp,kge,0.7087316592780508,9
1939-03-31,1924-03-31,1954-02-28,vic_9unimp,nse,0.8078456511365046,9
1939-03-31,1924-03-31,1954-02-28,vic_9unimp,pbias,21.942375551200588,9
1939-03-31,1924-03-31,1954-02-28,vic_9unimp,seas_mismatch,0.08356195325837372,9
1939-04-30,1924-04-30,1954-03-31,11obs,kge,0.8703617163186832,11
1939-04-30,1924-04-30,1954-03-31,11obs,nse,0.8928277841231941,11
1939-04-30,1924-04-30,1954-03-31,11obs,pbias,0.27043869711926477,11
1939-04-30,1924-04-30,1954-03-31,11obs,seas_mismatch,0.043909947740509055,11
1939-04-30,1924-04-30,1954-03-31,9unimp,kge,0.8781542854355812,9
1939-04-30,1924-04-30,1954-03-31,9unimp,nse,0.8825419544558246,9
1939-04-30,1924-04-30,1954-03-31,9unimp,pbias,-0.3034176947240468,9
1939-04-30,1924-04-30,1954-03-31,9unimp,seas_mismatch,0.06030814890581952,9
1939-04-30,1924-04-30,1954-03-31,vic_11obs,kge,0.7280858032495028,11
1939-04-30,1924-04-30,1954-03-31,vic_11obs,nse,0.8078017524522811,11
1939-04-30,1924-04-30,1954-03-31,vic_11obs,pbias,14.275997142993926,11
1939-04-30,1924-04-30,1954-03-31,vic_11obs,seas_mismatch,0.06938291185586166,11
1939-04-30,1924-04-30,1954-03-31,vic_9unimp,kge,0.7066935606070213,9
1939-04-30,1924-04-30,1954-03-31,vic_9unimp,nse,0.8078017524522811,9
1939-04-30,1924-04-30,1954-03-31,vic_9unimp,pbias,22.037338929300358,9
1939-04-30,1924-04-30,1954-03-31,vic_9unimp,seas_mismatch,0.08175898309919163,9
1939-05-31,1924-05-31,1954-04-30,11obs,kge,0.8711366638888762,11
1939-05-31,1924-05-31,1954-04-30,11obs,nse,0.893354228617628,11
1939-05-31,1924-05-31,1954-04-30,11obs,pbias,0.27777770442413674,11
1939-05-31,1924-05-31,1954-04-30,11obs,seas_mismatch,0.04302308853574337,11
1939-05-31,1924-05-31,1954-04-30,9unimp,kge,0.8779271110055334,9
1939-05-31,1924-05-31,1954-04-30,9unimp,nse,0.8824831524398439,9
1939-05-31,1924-05-31,1954-04-30,9unimp,pbias,-0.243646463931538,9
1939-05-31,1924-05-31,1954-04-30,9unimp,seas_mismatch,0.059987976394182,9
1939-05-31,1924-05-31,1954-04-30,vic_11obs,kge,0.7312108081037065,11
1939-05-31,1924-05-31,1954-04-30,vic_11obs,nse,0.8070864685229211,11
1939-05-31,1924-05-31,1954-04-30,vic_11obs,pbias,14.517213494564748,11
1939-05-31,1924-05-31,1954-04-30,vic_11obs,seas_mismatch,0.06939616823210047,11
1939-05-31,1924-05-31,1954-04-30,vic_9unimp,kge,0.7058427059846324,9
1939-05-31,1924-05-31,1954-04-30,vic_9unimp,nse,0.8070864685229211,9
1939-05-31,1924-05-31,1954-04-30,vic_9unimp,pbias,21.94714125683457,9
1939-05-31,1924-05-31,1954-04-30,vic_9unimp,seas_mismatch,0.08159375754353337,9
1939-06-30,1924-06-30,1954-05-31,11obs,kge,0.8716691021760341,11
1939-06-30,1924-06-30,1954-05-31,11obs,nse,0.8940635029287091,11
1939-06-30,1924-06-30,1954-05-31,11obs,pbias,0.29508631400092517,11
1939-06-30,1924-06-30,1954-05-31,11obs,seas_mismatch,0.04238819921706542,11
1939-06-30,1924-06-30,1954-05-31,9unimp,kge,0.8777248240347141,9
1939-06-30,1924-06-30,1954-05-31,9unimp,nse,0.8824175156211278,9
1939-06-30,1924-06-30,1954-05-31,9unimp,pbias,-0.24494626935569658,9
1939-06-30,1924-06-30,1954-05-31,9unimp,seas_mismatch,0.060080355847497435,9
1939-06-30,1924-06-30,1954-05-31,vic_11obs,kge,0.7319031251426914,11
1939-06-30,1924-06-30,1954-05-31,vic_11obs,nse,0.8067065545012299,11
1939-06-30,1924-06-30,1954-05-31,vic_11obs,pbias,14.680749733060331,11
1939-06-30,1924-06-30,1954-05-31,vic_11obs,seas_mismatch,0.06918701763331488,11
1939-06-30,1924-06-30,1954-05-31,vic_9unimp,kge,0.7057189709352902,9
1939-06-30,1924-06-30,1954-05-31,vic_9unimp,nse,0.8067065545012299,9
1939-06-30,1924-06-30,1954-05-31,vic_9unimp,pbias,21.811499957796528,9
1939-06-30,1924-06-30,1954-05-31,vic_9unimp,seas_mismatch,0.08160713247574172,9
1939-07-31,1924-07-31,1954-06-30,11obs,kge,0.8726606553859961,11
1939-07-31,1924-07-31,1954-06-30,11obs,nse,0.894323080868041,11
1939-07-31,1924-07-31,1954-06-30,11obs,pbias,0.30263262436372085,11
1939-07-31,1924-07-31,1954-06-30,11obs,seas_mismatch,0.04213219723777424,11
1939-07-31,1924-07-31,1954-06-30,9unimp,kge,0.8777226260504414,9
1939-07-31,1924-07-31,1954-06-30,9unimp,nse,0.8824108306408772,9
1939-07-31,1924-07-31,1954-06-30,9unimp,pbias,-0.22346360270075674,9
1939-07-31,1924-07-31,1954-06-30,9unimp,seas_mismatch,0.060333958897325804,9
1939-07-31,1924-07-31,1954-06-30,vic_11obs,kge,0.7319880588526135,11
1939-07-31,1924-07-31,1954-06-30,vic_11obs,nse,0.8066414802142717,11
1939-07-31,1924-07-31,1954-06-30,vic_11obs,pbias,14.477982821139587,11
1939-07-31,1924-07-31,1954-06-30,vic_11obs,seas_mismatch,0.06869358251046782,11
1939-07-31,1924-07-31,1954-06-30,vic_9unimp,kge,0.7054516954487258,9
1939-07-31,1924-07-31,1954-06-30,vic_9unimp,nse,0.8066414802142717,9
1939-07-31,1924-07-31,1954-06-30,vic_9unimp,pbias,21.717190425418476,9
1939-07-31,1924-07-31,1954-06-30,vic_9unimp,seas_mismatch,0.08176582297927124,9
1939-08-31,1924-08-31,1954-07-31,11obs,kge,0.8731809163017277,11
1939-08-31,1924-08-31,1954-07-31,11obs,nse,0.8942689038950075,11
1939-08-31,1924-08-31,1954-07-31,11obs,pbias,0.2945423255801392,11
1939-08-31,1924-08-31,1954-07-31,11obs,seas_mismatch,0.04201246460350166,11
1939-08-31,1924-08-31,1954-07-31,9unimp,kge,0.8777143710038083,9
1939-08-31,1924-08-31,1954-07-31,9unimp,nse,0.8824093042641619,9
1939-08-31,1924-08-31,1954-07-31,9unimp,pbias,-0.24003447474764386,9
1939-08-31,1924-08-31,1954-07-31,9unimp,seas_mismatch,0.06035666521590554,9
1939-08-31,1924-08-31,1954-07-31,vic_11obs,kge,0.7320739098648785,11
1939-08-31,1924-08-31,1954-07-31,vic_11obs,nse,0.8066357586301699,11
1939-08-31,1924-08-31,1954-07-31,vic_11obs,pbias,14.35352864567725,11
1939-08-31,1924-08-31,1954-07-31,vic_11obs,seas_mismatch,0.06954719143499201,11
1939-08-31,1924-08-31,1954-07-31,vic_9unimp,kge,0.7052832934044284,9
1939-08-31,1924-08-31,1954-07-31,vic_9unimp,nse,0.8066357586301699,9
1939-08-31,1924-08-31,1954-07-31,vic_9unimp,pbias,21.715424792508525,9
1939-08-31,1924-08-31,1954-07-31,vic_9unimp,seas_mismatch,0.08175102253647831,9
1939-09-30,1924-09-30,1954-08-31,11obs,kge,0.8738449532847752,11
1939-09-30,1924-09-30,1954-08-31,11obs,nse,0.8942584552931334,11
1939-09-30,1924-09-30,1954-08-31,11obs,pbias,0.28708389737221923,11
1939-09-30,1924-09-30,1954-08-31,11obs,seas_mismatch,0.04196740880063979,11
1939-09-30,1924-09-30,1954-08-31,9unimp,kge,0.8779196347550581,9
1939-09-30,1924-09-30,1954-08-31,9unimp,nse,0.8823755064562633,9
1939-09-30,1924-09-30,1954-08-31,9unimp,pbias,-0.2457637877189993,9
1939-09-30,1924-09-30,1954-08-31,9unimp,seas_mismatch,0.060478992716278664,9
1939-09-30,1924-09-30,1954-08-31,vic_11obs,kge,0.7320621397914684,11
1939-09-30,1924-09-30,1954-08-31,vic_11obs,nse,0.8066176335042691,11
1939-09-30,1924-09-30,1954-08-31,vic_11obs,pbias,14.329231993946651,11
1939-09-30,1924-09-30,1954-08-31,vic_11obs,seas_mismatch,0.0697159380800621,11
1939-09-30,1924-09-30,1954-08-31,vic_9unimp,kge,0.705275892803784,9
1939-09-30,1924-09-30,1954-08-31,vic_9unimp,nse,0.8066176335042691,9
1939-09-30,1924-09-30,1954-08-31,vic_9unimp,pbias,21.686857685001534,9
1939-09-30,1924-09-30,1954-08-31,vic_9unimp,seas_mismatch,0.0816175478452114,9
1939-10-31,1924-10-31,1954-09-30,11obs,kge,0.8740067100570825,11
1939-10-31,1924-10-31,1954-09-30,11obs,nse,0.8942548602193705,11
1939-10-31,1924-10-31,1954-09-30,11obs,pbias,0.2733199837821518,11
1939-10-31,1924-10-31,1954-09-30,11obs,seas_mismatch,0.041991366256729515,11
1939-10-31,1924-10-31,1954-09-30,9unimp,kge,0.8779128908486122,9
1939-10-31,1924-10-31,1954-09-30,9unimp,nse,0.8823742519081632,9
1939-10-31,1924-10-31,1954-09-30,9unimp,pbias,-0.2507113054154624,9
1939-10-31,1924-10-31,1954-09-30,9unimp,seas_mismatch,0.06051303234048151,9
1939-10-31,1924-10-31,1954-09-30,vic_11obs,kge,0.7320927526149428,11
1939-10-31,1924-10-31,1954-09-30,vic_11obs,nse,0.806622257210347,11
1939-10-31,1924-10-31,1954-09-30,vic_11obs,pbias,14.322413713505188,11
1939-10-31,1924-10-31,1954-09-30,vic_11obs,seas_mismatch,0.06976313021531902,11
1939-10-31,1924-10-31,1954-09-30,vic_9unimp,kge,0.7052015602018391,9
1939-10-31,1924-10-31,1954-09-30,vic_9unimp,nse,0.806622257210347,9
1939-10-31,1924-10-31,1954-09-30,vic_9unimp,pbias,21.671156925697467,9
1939-10-31,1924-10-31,1954-09-30,vic_9unimp,seas_mismatch,0.08158138326741635,9
1939-11-30,1924-11-30,1954-10-31,11obs,kge,0.8734324832708533,11
1939-11-30,1924-11-30,1954-10-31,11obs,nse,0.8945867256411981,11
1939-11-30,1924-11-30,1954-10-31,11obs,pbias,0.18832156314590004,11
1939-11-30,1924-11-30,1954-10-31,11obs,seas_mismatch,0.04155236773710007,11
1939-11-30,1924-11-30,1954-10-31,9unimp,kge,0.8773233944014039,9
1939-11-30,1924-11-30,1954-10-31,9unimp,nse,0.8826406639408052,9
1939-11-30,1924-11-30,1954-10-31,9unimp,pbias,-0.32353663092707613,9
1939-11-30,1924-11-30,1954-10-31,9unimp,seas_mismatch,0.060346333977768035,9
1939-11-30,1924-11-30,1954-10-31,vic_11obs,kge,0.73313291762404,11
1939-11-30,1924-11-30,1954-10-31,vic_11obs,nse,0.8073867877626197,11
1939-11-30,1924-11-30,1954-10-31,vic_11obs,pbias,14.298873767577037,11
1939-11-30,1924-11-30,1954-10-31,vic_11obs,seas_mismatch,0.06994721092528274,11
1939-11-30,1924-11-30,1954-10-31,vic_9unimp,kge,0.7049594916665518,9
1939-11-30,1924-11-30,1954-10-31,vic_9unimp,nse,0.8073867877626197,9
1939-11-30,1924-11-30,1954-10-31,vic_9unimp,pbias,21.628952861413893,9
1939-11-30,1924-11-30,1954-10-31,vic_9unimp,seas_mismatch,0.08114780682919691,9
1939-12-31,1924-12-31,1954-11-30,11obs,kge,0.8739861643205441,11
1939-12-31,1924-12-31,1954-11-30,11obs,nse,0.894569619927778,11
1939-12-31,1924-12-31,1954-11-30,11obs,pbias,0.2273751930155285,11
1939-12-31,1924-12-31,1954-11-30,11obs,seas_mismatch,0.041823674531851596,11
1939-12-31,1924-12-31,1954-11-30,9unimp,kge,0.8781176132803099,9
1939-12-31,1924-12-31,1954-11-30,9unimp,nse,0.882261371567303,9
1939-12-31,1924-12-31,1954-11-30,9unimp,pbias,-0.32146231605293896,9
1939-12-31,1924-12-31,1954-11-30,9unimp,seas_mismatch,0.06049271216016924,9
1939-12-31,1924-12-31,1954-11-30,vic_11obs,kge,0.7324752501128231,11
1939-12-31,1924-12-31,1954-11-30,vic_11obs,nse,0.8068664299215913,11
1939-12-31,1924-12-31,1954-11-30,vic_11obs,pbias,14.26165649400094,11
1939-12-31,1924-12-31,1954-11-30,vic_11obs,seas_mismatch,0.06991660633171506,11
1939-12-31,1924-12-31,1954-11-30,vic_9unimp,kge,0.7049021299949836,9
1939-12-31,1924-12-31,1954-11-30,vic_9unimp,nse,0.8068664299215913,9
1939-12-31,1924-12-31,1954-11-30,vic_9unimp,pbias,21.682818420417096,9
1939-12-31,1924-12-31,1954-11-30,vic_9unimp,seas_mismatch,0.08119323849229848,9
1940-01-31,1925-01-31,1954-12-31,11obs,kge,0.8747724427939406,11
1940-01-31,1925-01-31,1954-12-31,11obs,nse,0.8945091480055317,11
1940-01-31,1925-01-31,1954-12-31,11obs,pbias,0.28998065551474134,11
1940-01-31,1925-01-31,1954-12-31,11obs,seas_mismatch,0.04214196168060777,11
1940-01-31,1925-01-31,1954-12-31,9unimp,kge,0.878296478340384,9
1940-01-31,1925-01-31,1954-12-31,9unimp,nse,0.8822110254956508,9
1940-01-31,1925-01-31,1954-12-31,9unimp,pbias,-0.2867987752871609,9
1940-01-31,1925-01-31,1954-12-31,9unimp,seas_mismatch,0.059957686414749085,9
1940-01-31,1925-01-31,1954-12-31,vic_11obs,kge,0.7360321507589066,11
1940-01-31,1925-01-31,1954-12-31,vic_11obs,nse,0.810100972312868,11
1940-01-31,1925-01-31,1954-12-31,vic_11obs,pbias,14.256052107758512,11
1940-01-31,1925-01-31,1954-12-31,vic_11obs,seas_mismatch,0.06995358425988044,11
1940-01-31,1925-01-31,1954-12-31,vic_9unimp,kge,0.7049517752805777,9
1940-01-31,1925-01-31,1954-12-31,vic_9unimp,nse,0.810100972312868,9
1940-01-31,1925-01-31,1954-12-31,vic_9unimp,pbias,21.746932660018643,9
1940-01-31,1925-01-31,1954-12-31,vic_9unimp,seas_mismatch,0.08149442186405331,9
