basin,model,dp,dt,annual,freshet,q999,q30,pct_annual,pct_freshet,pct_q999,pct_q30
BND,pure LSTM,-0.0,1.0,8235.1684,2151.1846,14.1046,0.5242,2.642,-0.8718,3.5985,-0.3545
ORO,pure LSTM,-0.0,1.0,3863.6571,1526.7385,27.8923,0.2526,-0.7828,1.6302,1.9636,-25.7228
YRS,pure LSTM,-0.0,1.0,1857.6776,763.152,48.8464,0.2374,-8.8269,-13.4933,0.9167,-42.6207
FOL,pure LSTM,-0.0,1.0,2641.2833,1123.177,42.2817,0.1938,3.5263,-3.1361,15.0641,-17.5836
MKM,pure LSTM,-0.0,1.0,645.2696,396.2045,23.5332,0.0919,-2.3282,1.9798,2.0556,-52.1983
NHG,pure LSTM,-0.0,1.0,130.9009,22.4261,22.8975,0.0295,4.9401,-0.2081,6.9628,12.38
NML,pure LSTM,-0.0,1.0,808.7332,509.3239,17.1176,0.0837,-19.2741,-8.4434,-21.3548,-76.7804
TLG,pure LSTM,-0.0,1.0,1797.3371,1142.9598,20.0532,0.1652,-1.6074,-0.4167,17.0475,-38.3771
MRC,pure LSTM,-0.0,1.0,887.7861,542.7356,16.1609,0.0831,3.5984,-1.9682,20.4121,-14.0307
MIL,pure LSTM,-0.0,1.0,2052.8383,1404.81,15.122,0.3029,29.5855,24.9897,49.1732,47.4304
PNF,pure LSTM,-0.0,1.0,2355.3282,1667.8146,16.9957,0.3935,45.281,43.6928,39.6496,70.0892
TRM,pure LSTM,-0.0,1.0,373.7375,231.4302,14.9363,0.1035,-6.388,-9.3156,9.4058,-29.4753
SCC,pure LSTM,-0.0,1.0,198.9229,80.6415,15.2011,0.0886,7.3082,1.4331,6.062,4.4851
ISB,pure LSTM,-0.0,1.0,729.4995,427.0683,4.2816,0.1625,5.1339,-2.2753,13.2835,28.4262
SHA,pure LSTM,-0.0,1.5,5727.0603,1614.9854,13.5772,0.4831,3.7933,-2.9806,7.8682,-2.3216
BND,pure LSTM,-0.0,1.5,8343.0284,2140.684,14.282,0.5247,3.9863,-1.3556,4.9018,-0.2587
ORO,pure LSTM,-0.0,1.5,3995.8604,1544.1619,29.1432,0.2632,2.6121,2.79,6.5366,-22.6179
YRS,pure LSTM,-0.0,1.5,1840.2232,723.3252,50.1432,0.2153,-9.6835,-18.0078,3.5958,-47.9629
FOL,pure LSTM,-0.0,1.5,2687.6148,1089.4845,44.6763,0.1798,5.3422,-6.0418,21.5808,-23.4983
MKM,pure LSTM,-0.0,1.5,639.9491,389.2418,24.8733,0.0725,-3.1336,0.1876,7.8669,-62.2932
NHG,pure LSTM,-0.0,1.5,133.7674,22.5546,23.3713,0.0329,7.2381,0.3635,9.1761,25.4227
NML,pure LSTM,-0.0,1.5,810.4554,514.2166,17.4086,0.063,-19.1021,-7.5639,-20.0175,-82.5116
TLG,pure LSTM,-0.0,1.5,1783.0657,1127.5399,22.1208,0.1242,-2.3887,-1.7602,29.1157,-53.6501
MRC,pure LSTM,-0.0,1.5,893.5508,527.7165,17.0708,0.0775,4.2711,-4.681,27.1912,-19.8249
MIL,pure LSTM,-0.0,1.5,2063.3179,1374.226,17.1332,0.298,30.247,22.2685,69.0127,45.0482
PNF,pure LSTM,-0.0,1.5,2563.2975,1772.4158,19.6101,0.462,58.109,52.7048,61.1322,99.6762
TRM,pure LSTM,-0.0,1.5,363.4606,219.8156,15.6946,0.0891,-8.9621,-13.8667,14.9605,-39.309
SCC,pure LSTM,-0.0,1.5,206.0181,80.8256,15.6668,0.0935,11.1356,1.6647,9.3116,10.2865
ISB,pure LSTM,-0.0,1.5,772.0601,453.9043,4.3935,0.1722,11.2676,3.8655,16.2447,36.1561
SHA,pure LSTM,-0.0,2.0,5766.6626,1585.4119,13.906,0.4805,4.511,-4.7573,10.4805,-2.8407
BND,pure LSTM,-0.0,2.0,8445.3224,2127.8005,14.4605,0.5261,5.2613,-1.9493,6.2131,0.007
ORO,pure LSTM,-0.0,2.0,4155.3071,1562.3624,30.327,0.2837,6.7066,4.0015,10.8642,-16.5852
YRS,pure LSTM,-0.0,2.0,1817.6272,687.1481,51.6277,0.1878,-10.7925,-22.1087,6.6629,-54.608
FOL,pure LSTM,-0.0,2.0,2697.9647,1037.466,46.6664,0.1679,5.7479,-10.5279,26.9967,-28.5943
MKM,pure LSTM,-0.0,2.0,634.7606,374.4352,26.3787,0.062,-3.9189,-3.6235,14.3955,-67.7653
NHG,pure LSTM,-0.0,2.0,136.502,22.7958,23.8073,0.0368,9.4304,1.4371,11.2129,40.0152
NML,pure LSTM,-0.0,2.0,826.2015,520.2194,18.3296,0.0539,-17.5304,-6.4848,-15.7862,-85.0496
TLG,pure LSTM,-0.0,2.0,1771.4497,1088.0681,23.6617,0.1123,-3.0246,-5.1993,38.1097,-58.087
MRC,pure LSTM,-0.0,2.0,895.2346,509.8733,18.2109,0.0728,4.4676,-7.9039,35.6862,-24.6329
MIL,pure LSTM,-0.0,2.0,1960.2234,1279.5397,17.5233,0.2563,23.7392,13.844,72.8614,24.78
PNF,pure LSTM,-0.0,2.0,2587.1032,1735.7046,21.3851,0.4986,59.5774,49.5419,75.7171,115.5011
TRM,pure LSTM,-0.0,2.0,364.3675,214.4622,16.7892,0.0829,-8.7349,-15.9644,22.9779,-43.4919
SCC,pure LSTM,-0.0,2.0,213.6232,80.9346,16.0239,0.101,15.2382,1.8017,11.8033,19.0905
ISB,pure LSTM,-0.0,2.0,743.7958,440.364,4.3901,0.1568,7.1942,0.7672,16.1547,23.9201
SHA,pure LSTM,-0.0,2.5,5785.3102,1549.124,14.0819,0.4768,4.8489,-6.9372,11.8776,-3.5916
BND,pure LSTM,-0.0,2.5,8553.8034,2118.1319,14.6105,0.5272,6.6134,-2.3949,7.3143,0.2258
ORO,pure LSTM,-0.0,2.5,4298.1482,1571.0965,31.7262,0.2941,10.3747,4.5829,15.979,-13.5318
YRS,pure LSTM,-0.0,2.5,1812.3186,651.8035,53.5262,0.1762,-11.053,-26.1151,10.5851,-57.425
FOL,pure LSTM,-0.0,2.5,2700.4221,982.1101,48.1502,0.156,5.8442,-15.3019,31.0345,-33.6481
MKM,pure LSTM,-0.0,2.5,631.8677,360.2873,28.0216,0.0569,-4.3568,-7.265,21.52,-70.3877
NHG,pure LSTM,-0.0,2.5,139.5181,23.2005,24.1364,0.0422,11.8483,3.238,12.75,60.5369
NML,pure LSTM,-0.0,2.5,832.9894,512.7168,19.3748,0.0494,-16.8529,-7.8335,-10.9841,-86.2928
TLG,pure LSTM,-0.0,2.5,1768.0541,1045.8184,24.9199,0.108,-3.2105,-8.8804,45.454,-59.7087
MRC,pure LSTM,-0.0,2.5,902.3714,495.5688,19.5586,0.0684,5.3004,-10.4877,45.7279,-29.2515
MIL,pure LSTM,-0.0,2.5,1794.6948,1149.5923,17.4775,0.2069,13.2902,2.2823,72.4097,0.7297
PNF,pure LSTM,-0.0,2.5,2508.4647,1671.6614,22.6119,0.4617,54.7268,44.0242,85.7971,99.5548
TRM,pure LSTM,-0.0,2.5,369.9584,211.2168,17.7137,0.0804,-7.3345,-17.2361,29.7501,-45.2126
SCC,pure LSTM,-0.0,2.5,223.1469,81.2127,16.1701,0.1102,20.3757,2.1516,12.8229,30.0032
ISB,pure LSTM,-0.0,2.5,727.329,431.0142,4.5218,0.1465,4.8211,-1.3723,19.6394,15.8345
SHA,pure LSTM,-0.0,3.0,5823.6739,1520.9337,14.2572,0.4768,5.5442,-8.6307,13.2706,-3.5848
BND,pure LSTM,-0.0,3.0,8661.7394,2109.3717,14.7785,0.529,7.9587,-2.7985,8.5486,0.5551
ORO,pure LSTM,-0.0,3.0,4429.6236,1565.4378,32.9894,0.3011,13.751,4.2062,20.5969,-11.4639
YRS,pure LSTM,-0.0,3.0,1802.6321,615.971,55.2632,0.1639,-11.5284,-30.1769,14.1737,-60.393
FOL,pure LSTM,-0.0,3.0,2705.4114,928.7475,49.4741,0.1482,6.0398,-19.9039,34.6374,-36.9396
MKM,pure LSTM,-0.0,3.0,633.7369,348.1846,29.4618,0.0525,-4.0739,-10.3802,27.7657,-72.6892
NHG,pure LSTM,-0.0,3.0,142.531,23.671,24.4254,0.0465,14.2636,5.3315,14.1003,77.1135
NML,pure LSTM,-0.0,3.0,838.1894,501.7988,20.4593,0.0462,-16.3338,-9.7961,-6.0015,-87.1838
TLG,pure LSTM,-0.0,3.0,1777.4982,1012.837,26.1438,0.1049,-2.6935,-11.754,52.5976,-60.8637
MRC,pure LSTM,-0.0,3.0,908.4295,479.6236,20.9407,0.0636,6.0074,-13.3678,56.0258,-34.2157
MIL,pure LSTM,-0.0,3.0,1722.4807,1071.054,17.8831,0.1875,8.7317,-4.7055,76.4105,-8.7174
PNF,pure LSTM,-0.0,3.0,2415.8135,1609.4173,23.0319,0.4225,49.0119,38.6615,89.2484,82.6199
TRM,pure LSTM,-0.0,3.0,376.3817,207.8312,18.7211,0.0785,-5.7257,-18.5627,37.1289,-46.4958
SCC,pure LSTM,-0.0,3.0,233.6954,81.2826,16.3352,0.124,26.066,2.2395,13.9747,46.2408
ISB,pure LSTM,-0.0,3.0,714.0755,421.57,4.6764,0.1361,2.911,-3.5334,23.7279,7.5923
SHA,pure LSTM,-0.0,3.5,5858.3786,1493.4879,14.4222,0.4755,6.1732,-10.2795,14.5813,-3.8581
BND,pure LSTM,-0.0,3.5,8771.8037,2102.2931,15.0609,0.5307,9.3305,-3.1247,10.6226,0.886
ORO,pure LSTM,-0.0,3.5,4538.752,1546.2952,34.1122,0.3072,16.5533,2.932,24.7016,-9.6677
YRS,pure LSTM,-0.0,3.5,1799.548,581.089,57.2525,0.1573,-11.6798,-34.1309,18.2835,-61.9825
FOL,pure LSTM,-0.0,3.5,2710.5962,876.9772,50.7378,0.1442,6.243,-24.3686,38.0765,-38.6641
MKM,pure LSTM,-0.0,3.5,634.4803,334.8254,31.026,0.0481,-3.9614,-13.8187,34.5492,-74.9934
NHG,pure LSTM,-0.0,3.5,145.873,24.2748,24.7359,0.0512,16.9428,8.0182,15.5505,94.8439
NML,pure LSTM,-0.0,3.5,839.7713,485.7002,21.6073,0.0423,-16.1759,-12.69,-0.7272,-88.2455
TLG,pure LSTM,-0.0,3.5,1788.864,980.3153,27.3771,0.1015,-2.0713,-14.5875,59.7961,-62.146
MRC,pure LSTM,-0.0,3.5,913.7788,462.7083,21.9314,0.0596,6.6316,-16.4231,63.407,-38.3179
MIL,pure LSTM,-0.0,3.5,1657.448,997.6044,18.62,0.1682,4.6265,-11.2405,83.68,-18.1284
PNF,pure LSTM,-0.0,3.5,2346.462,1562.4073,23.3488,0.3805,44.7342,34.6113,91.8521,64.4704
TRM,pure LSTM,-0.0,3.5,383.0175,204.0418,19.5205,0.077,-4.0635,-20.0476,42.9843,-47.5133
SCC,pure LSTM,-0.0,3.5,244.1988,81.3045,16.582,0.1421,31.7321,2.267,15.6971,67.5826
ISB,pure LSTM,-0.0,3.5,670.5884,398.8512,4.7472,0.1119,-3.3563,-8.7321,25.6028,-11.5577
SHA,pure LSTM,-0.0,4.0,5897.0849,1468.9234,14.7173,0.4753,6.8747,-11.7552,16.9259,-3.8872
BND,pure LSTM,-0.0,4.0,8882.2726,2096.5515,15.3994,0.5329,10.7074,-3.3893,13.1091,1.3057
ORO,pure LSTM,-0.0,4.0,4616.4258,1503.7105,35.1695,0.3135,18.548,0.0973,28.5666,-7.8227
YRS,pure LSTM,-0.0,4.0,1794.1271,546.9432,58.8897,0.1528,-11.9459,-38.0015,21.6661,-63.0841
FOL,pure LSTM,-0.0,4.0,2720.0067,829.9465,51.4574,0.1457,6.6119,-28.4246,40.0347,-38.0256
MKM,pure LSTM,-0.0,4.0,639.5215,323.7569,32.696,0.0457,-3.1983,-16.6676,41.7913,-76.2435
NHG,pure LSTM,-0.0,4.0,149.6241,25.118,24.8703,0.0569,19.95,11.7703,16.1786,116.7289
NML,pure LSTM,-0.0,4.0,845.4405,471.3927,22.7489,0.0396,-15.61,-15.2619,4.5178,-89.0179
TLG,pure LSTM,-0.0,4.0,1805.9023,950.1075,28.6438,0.0999,-1.1385,-17.2195,67.1898,-62.7231
MRC,pure LSTM,-0.0,4.0,918.8992,445.3666,22.7669,0.0556,7.2291,-19.5555,69.632,-42.4119
MIL,pure LSTM,-0.0,4.0,1620.8717,943.7052,19.5973,0.1543,2.3176,-16.036,93.3207,-24.8866
PNF,pure LSTM,-0.0,4.0,2233.5641,1484.051,23.8762,0.3131,37.7704,27.8604,96.1856,35.3519
TRM,pure LSTM,-0.0,4.0,390.6446,200.3219,20.0292,0.077,-2.1532,-21.5052,46.7103,-47.5201
SCC,pure LSTM,-0.0,4.0,256.1939,81.8161,16.7182,0.163,38.2027,2.9106,16.6473,92.2633
ISB,pure LSTM,-0.0,4.0,627.4473,372.238,4.8425,0.091,-9.5737,-14.8219,28.1241,-28.0681
SHA,pure LSTM,0.05,0.0,5533.9405,1659.0613,13.1112,0.4807,0.2933,-0.3328,4.1654,-2.8047
BND,pure LSTM,0.05,0.0,8110.7757,2169.6964,14.1348,0.5178,1.0916,-0.0187,3.8205,-1.5654
ORO,pure LSTM,0.05,0.0,3823.1512,1504.3117,26.7619,0.3091,-1.823,0.1373,-2.1685,-9.1244
YRS,pure LSTM,0.05,0.0,2023.2648,848.968,49.4219,0.4237,-0.7,-3.7656,2.1057,2.3914
FOL,pure LSTM,0.05,0.0,2648.3204,1179.0286,38.2312,0.2714,3.8021,1.6806,4.0413,15.4329
MKM,pure LSTM,0.05,0.0,647.1341,364.8253,24.5649,0.2072,-2.046,-6.097,6.5298,7.746
NHG,pure LSTM,0.05,0.0,135.0197,24.2732,22.0632,0.0305,8.2421,8.0113,3.0657,16.1234
NML,pure LSTM,0.05,0.0,933.1546,509.1946,21.0628,0.3127,-6.8546,-8.4666,-3.2288,-13.1973
TLG,pure LSTM,0.05,0.0,1732.625,1042.1608,17.9685,0.2692,-5.15,-9.1991,4.8795,0.4212
MRC,pure LSTM,0.05,0.0,812.9755,513.2704,13.5998,0.0901,-5.1314,-7.2903,1.3298,-6.7773
MIL,pure LSTM,0.05,0.0,1526.8402,1071.3829,10.1663,0.1949,-3.6181,-4.6762,0.2865,-5.1309
PNF,pure LSTM,0.05,0.0,1536.9027,1087.4895,12.6288,0.2169,-5.201,-6.3059,3.7678,-6.2282
TRM,pure LSTM,0.05,0.0,396.8082,251.6493,14.4457,0.1353,-0.6093,-1.3929,5.8122,-7.7811
SCC,pure LSTM,0.05,0.0,189.0085,80.9374,14.8239,0.0827,1.9599,1.8053,3.43,-2.5239
ISB,pure LSTM,0.05,0.0,692.3273,440.327,3.9238,0.1202,-0.2233,0.7587,3.8155,-5.0096
SHA,pure LSTM,0.05,0.5,5649.9302,1655.31,13.5516,0.48,2.3954,-0.5582,7.6642,-2.9442
BND,pure LSTM,0.05,0.5,8235.0648,2166.2274,14.4351,0.5168,2.6407,-0.1786,6.0265,-1.7642
ORO,pure LSTM,0.05,0.5,3864.3756,1532.5738,27.4419,0.2747,-0.7644,2.0186,0.3174,-19.244
YRS,pure LSTM,0.05,0.5,1950.9037,795.6055,49.6542,0.331,-4.2514,-9.8145,2.5856,-20.011
FOL,pure LSTM,0.05,0.5,2666.6609,1163.1453,39.9123,0.2394,4.5209,0.3108,8.616,1.821
MKM,pure LSTM,0.05,0.5,614.3468,356.0892,23.6842,0.1341,-7.0089,-8.3456,2.7102,-30.2592
NHG,pure LSTM,0.05,0.5,138.3123,24.2051,22.8421,0.0327,10.8817,7.7084,6.7041,24.3526
NML,pure LSTM,0.05,0.5,805.1212,465.3853,18.9592,0.1493,-19.6346,-16.3418,-12.8938,-58.5584
TLG,pure LSTM,0.05,0.5,1733.9135,1072.7081,18.8777,0.2064,-5.0794,-6.5376,10.1864,-22.9948
MRC,pure LSTM,0.05,0.5,847.0195,534.4258,14.7947,0.0743,-1.1587,-3.4691,10.2325,-23.1034
MIL,pure LSTM,0.05,0.5,1707.7844,1206.4981,12.0271,0.2109,7.804,7.3453,18.6425,2.6402
PNF,pure LSTM,0.05,0.5,1914.2071,1370.9851,15.1943,0.2806,18.0719,18.119,24.848,21.2975
TRM,pure LSTM,0.05,0.5,385.4151,242.2534,14.9084,0.11,-3.463,-5.0746,9.2016,-25.0654
SCC,pure LSTM,0.05,0.5,195.2538,81.465,15.2702,0.0824,5.3289,2.4689,6.5439,-2.7951
ISB,pure LSTM,0.05,0.5,732.7616,444.943,4.3073,0.1458,5.604,1.8149,13.9635,15.2938
SHA,pure LSTM,0.05,1.0,5715.3594,1638.0231,13.8147,0.4765,3.5812,-1.5967,9.7547,-3.6584
BND,pure LSTM,0.05,1.0,8337.9287,2152.2013,14.661,0.5165,3.9228,-0.8249,7.6851,-1.819
ORO,pure LSTM,0.05,1.0,3889.0099,1539.4152,28.6983,0.2442,-0.1318,2.474,4.9101,-28.1896
YRS,pure LSTM,0.05,1.0,1846.8519,731.2707,50.0045,0.2449,-9.3582,-17.1072,3.3092,-40.805
FOL,pure LSTM,0.05,1.0,2703.8788,1128.2981,42.815,0.2264,5.9797,-2.6945,16.5155,-3.6884
MKM,pure LSTM,0.05,1.0,613.1382,359.1238,24.2629,0.1,-7.1918,-7.5645,5.2197,-48.0138
NHG,pure LSTM,0.05,1.0,141.5359,24.277,23.5826,0.0351,13.4659,8.028,10.1634,33.5149
NML,pure LSTM,0.05,1.0,765.0073,461.4766,17.6132,0.0834,-23.6387,-17.0445,-19.0779,-76.8648
TLG,pure LSTM,0.05,1.0,1685.3463,1048.5682,20.4296,0.1429,-7.7382,-8.6408,19.2446,-46.6775
MRC,pure LSTM,0.05,1.0,862.9159,529.0189,15.8924,0.0697,0.6963,-4.4458,18.4111,-27.842
MIL,pure LSTM,0.05,1.0,1925.8844,1318.5487,15.0706,0.2651,21.5715,17.3148,48.6663,29.062
PNF,pure LSTM,0.05,1.0,2312.139,1638.6173,17.916,0.3732,42.617,41.1772,47.2118,61.293
TRM,pure LSTM,0.05,1.0,375.5324,233.4585,15.4462,0.0909,-5.9384,-8.5208,13.1406,-38.0735
SCC,pure LSTM,0.05,1.0,201.9101,81.6775,15.704,0.0857,8.9196,2.7362,9.5709,1.0744
ISB,pure LSTM,0.05,1.0,733.456,432.7711,4.5733,0.1576,5.7041,-0.9703,21.0018,24.5945
SHA,pure LSTM,0.05,1.5,5777.898,1614.9781,14.177,0.4741,4.7146,-2.9811,12.6331,-4.1481
BND,pure LSTM,0.05,1.5,8443.9871,2138.8894,14.8771,0.5165,5.2447,-1.4383,9.2728,-1.8133
ORO,pure LSTM,0.05,1.5,3994.2928,1549.3746,29.6693,0.2472,2.5718,3.137,8.4598,-27.3117
YRS,pure LSTM,0.05,1.5,1834.0411,693.0333,51.6109,0.2237,-9.9869,-21.4415,6.628,-45.9266
FOL,pure LSTM,0.05,1.5,2694.2618,1073.6704,44.6604,0.1972,5.6028,-7.4056,21.5375,-16.1182
MKM,pure LSTM,0.05,1.5,604.3756,354.0359,24.9575,0.0718,-8.5182,-8.8741,8.2324,-62.6895
NHG,pure LSTM,0.05,1.5,144.6037,24.4547,24.2975,0.0393,15.9253,8.8189,13.5027,49.6649
NML,pure LSTM,0.05,1.5,768.7058,468.604,17.8012,0.0637,-23.2695,-15.7632,-18.2141,-82.32
TLG,pure LSTM,0.05,1.5,1670.3599,1034.1231,22.1572,0.1038,-8.5586,-9.8994,29.3286,-61.2942
MRC,pure LSTM,0.05,1.5,869.2922,514.2857,17.0068,0.0656,1.4403,-7.107,26.7145,-32.0787
MIL,pure LSTM,0.05,1.5,1933.0076,1300.5862,16.8715,0.2484,22.0212,15.7166,66.4317,20.9059
PNF,pure LSTM,0.05,1.5,2513.4663,1746.7611,20.5107,0.4268,55.0353,50.4945,68.5319,84.4971
TRM,pure LSTM,0.05,1.5,364.7449,221.9125,16.0481,0.0765,-8.6404,-13.0451,17.5495,-47.8349
SCC,pure LSTM,0.05,1.5,208.9548,81.6964,16.0178,0.0905,12.7198,2.76,11.7608,6.7684
ISB,pure LSTM,0.05,1.5,760.5293,453.0775,4.5044,0.16,9.6058,3.6763,19.1791,26.4617
SHA,pure LSTM,0.05,2.0,5834.9339,1591.2883,14.4772,0.4722,5.7483,-4.4042,15.0183,-4.5203
BND,pure LSTM,0.05,2.0,8546.4042,2124.3106,15.041,0.5178,6.5212,-2.1101,10.4766,-1.5787
ORO,pure LSTM,0.05,2.0,4114.5113,1544.0731,30.6392,0.2614,5.659,2.7841,12.0053,-23.1427
YRS,pure LSTM,0.05,2.0,1815.0406,652.7536,53.1294,0.2045,-10.9194,-26.0074,9.7652,-50.5791
FOL,pure LSTM,0.05,2.0,2688.8997,1017.1575,46.7014,0.1817,5.3926,-12.2794,27.0919,-22.6961
MKM,pure LSTM,0.05,2.0,599.5891,341.5042,26.3645,0.0601,-9.2427,-12.0996,14.3339,-68.7652
NHG,pure LSTM,0.05,2.0,147.9189,24.7747,24.9502,0.0448,18.583,10.2427,16.5515,70.754
NML,pure LSTM,0.05,2.0,776.8018,472.9176,18.5054,0.0511,-22.4614,-14.9878,-14.9787,-85.8221
TLG,pure LSTM,0.05,2.0,1696.9898,1026.5324,23.5775,0.098,-7.1008,-10.5607,37.6183,-63.4409
MRC,pure LSTM,0.05,2.0,877.6558,498.1999,18.4082,0.0659,2.4163,-10.0125,37.1564,-31.8252
MIL,pure LSTM,0.05,2.0,1867.7046,1227.2784,17.5372,0.2218,17.8989,9.1942,72.9978,7.961
PNF,pure LSTM,0.05,2.0,2535.8796,1740.9331,21.6812,0.4342,56.4178,49.9924,78.1502,87.6785
TRM,pure LSTM,0.05,2.0,365.8724,216.1223,17.4167,0.0715,-8.358,-15.3139,27.5741,-51.305
SCC,pure LSTM,0.05,2.0,216.5087,81.6001,16.3735,0.0988,16.7947,2.6389,14.2425,16.5383
ISB,pure LSTM,0.05,2.0,738.0858,442.7957,4.5644,0.1469,6.3713,1.3236,20.7664,16.1049
SHA,pure LSTM,0.05,2.5,5878.6807,1563.9492,14.6673,0.4707,6.5411,-6.0466,16.5288,-4.8254
BND,pure LSTM,0.05,2.5,8656.2448,2113.3603,15.1906,0.5189,7.8902,-2.6147,11.5756,-1.3694
ORO,pure LSTM,0.05,2.5,4274.3085,1535.6033,33.0008,0.2821,9.7625,2.2203,20.6385,-17.058
YRS,pure LSTM,0.05,2.5,1811.2749,617.3682,55.0001,0.197,-11.1043,-30.0185,13.6301,-52.3989
FOL,pure LSTM,0.05,2.5,2685.653,961.1874,48.2418,0.1706,5.2653,-17.1063,31.2839,-27.453
MKM,pure LSTM,0.05,2.5,594.9631,327.183,28.1436,0.0511,-9.9429,-15.7858,22.049,-73.4489
NHG,pure LSTM,0.05,2.5,151.5257,25.2295,25.1692,0.0491,21.4745,12.2663,17.5747,87.1516
NML,pure LSTM,0.05,2.5,770.7479,456.0899,19.3955,0.044,-23.0657,-18.0128,-10.8889,-87.8008
TLG,pure LSTM,0.05,2.5,1717.1094,1005.6673,24.806,0.0983,-5.9993,-12.3787,44.7893,-63.345
MRC,pure LSTM,0.05,2.5,879.9684,479.8998,19.7306,0.0613,2.6862,-13.3179,47.0093,-36.569
MIL,pure LSTM,0.05,2.5,1756.7562,1132.089,17.6201,0.1856,10.8953,0.725,73.8158,-9.6563
PNF,pure LSTM,0.05,2.5,2443.6377,1668.719,22.8091,0.3896,50.7281,43.7707,87.4172,68.3965
TRM,pure LSTM,0.05,2.5,368.9184,210.9992,18.1016,0.068,-7.595,-17.3214,32.5914,-53.6323
SCC,pure LSTM,0.05,2.5,225.9424,81.6733,16.5554,0.1089,21.8837,2.7309,15.5112,28.3886
ISB,pure LSTM,0.05,2.5,720.9297,433.0658,4.7115,0.136,3.8988,-0.9029,24.6578,7.5283
SHA,pure LSTM,0.05,3.0,5916.1284,1533.1894,14.8325,0.4705,7.2198,-7.8945,17.8411,-4.8709
BND,pure LSTM,0.05,3.0,8765.2159,2103.1969,15.3613,0.5205,9.2484,-3.0831,12.8295,-1.0503
ORO,pure LSTM,0.05,3.0,4391.0011,1509.6192,34.2394,0.296,12.7592,0.4906,25.1666,-12.9599
YRS,pure LSTM,0.05,3.0,1805.0243,582.8709,56.7887,0.1881,-11.411,-33.929,17.3253,-54.5312
FOL,pure LSTM,0.05,3.0,2685.8131,907.813,49.8433,0.1617,5.2716,-21.7093,35.6422,-31.2124
MKM,pure LSTM,0.05,3.0,594.2269,314.6688,29.854,0.0462,-10.0543,-19.0068,29.4666,-75.9902
NHG,pure LSTM,0.05,3.0,155.195,25.8076,25.4491,0.0541,24.4161,14.8388,18.8823,105.9177
NML,pure LSTM,0.05,3.0,770.9844,442.4933,20.3895,0.0391,-23.042,-20.4569,-6.322,-89.1606
TLG,pure LSTM,0.05,3.0,1737.5055,980.0616,26.1031,0.0995,-4.8828,-14.6096,52.3598,-62.8783
MRC,pure LSTM,0.05,3.0,882.0754,461.6086,20.989,0.0562,2.932,-16.6218,56.3855,-41.7909
MIL,pure LSTM,0.05,3.0,1694.9934,1063.9519,18.0036,0.1662,6.9965,-5.3374,77.5995,-19.1083
PNF,pure LSTM,0.05,3.0,2359.7028,1604.3583,22.882,0.3598,45.5509,38.2256,88.0166,55.5416
